chr19	48972289	+	CYTH2
chr7	6312275	-	CYTH3
chr22	37678068	+	CYTH4
chr2	158345473	-	CYTIP
chr4	5021199	-	CYTL1
chr21	27945603	-	CYYR1
chr2	242673994	+	D2HGDH
chr14	59655364	+	DAAM1
chr5	39462402	-	DAB2
chr13	72441330	-	DACH1
chr14	23058175	-	DAD1
chr3	49506146	+	DAG1
chr7	6523821	-	DAGLB
chr11	61100682	+	DAK
chr3	49059726	-	DALRD3
chr5	10761384	-	DAP
chr1	155657751	+	DAP3
chr9	90112143	+	DAPK1
chr15	64364232	-	DAPK2
chr19	3971121	-	DAPK3
chr2	159651829	+	DAPL1
chr4	100737990	+	DAPP1
chr2	136743670	-	DARS
chr1	173793641	+	DARS2
chr6	33297046	-	DAXX
chr19	1407568	+	DAZAP1
chr12	51632076	+	DAZAP2
chr7	87505531	+	DBF4
chr17	42785976	+	DBF4B
chr2	120124497	+	DBI
chr5	176901402	-	DBN1
chr7	44084239	+	DBNL
chr19	49140695	-	DBP
chr3	137893791	-	DBR1
chr1	100715390	-	DBT
chr9	37800499	+	DCAF10
chr14	24583404	+	DCAF11
chr9	34127397	-	DCAF12
chr8	104426942	+	DCAF13
chr19	14063304	+	DCAF15
chr4	17812381	-	DCAF16
chr2	172290727	+	DCAF17
chr14	73393040	+	DCAF4
chr14	69619867	-	DCAF5
chr1	167905021	+	DCAF6
chr17	61627822	+	DCAF7
chr1	160254920	-	DCAF8
chr17	43138473	-	DCAKD
chr6	117774980	+	DCBLD1
chr3	98620533	-	DCBLD2
chr4	71858255	+	DCK
chr4	150999426	+	DCLK2
chr10	115614142	-	DCLRE1A
chr1	114447763	+	DCLRE1B
chr10	14996431	-	DCLRE1C
chr3	53381654	-	DCP1A
chr12	2113701	-	DCP1B
chr5	112312399	+	DCP2
chr11	126173647	+	DCPS
chr4	183839089	-	DCTD
chr2	74619214	-	DCTN1
chr12	57941114	-	DCTN2
chr9	34620515	-	DCTN3
chr5	150138671	-	DCTN4
chr16	23652713	+	DCTN5
chr8	30013813	+	DCTN6
chr16	30441396	-	DCTPP1
chr3	182703741	-	DCUN1D1
chr13	114145267	-	DCUN1D2
chr4	52709166	+	DCUN1D4
chr11	102962944	-	DCUN1D5
chr17	79995608	-	DCXR
chr19	17420327	+	DDA1
chr1	86043933	-	DDAH1
chr6	31698394	-	DDAH2
chr11	61110068	-	DDB1
chr11	47236493	+	DDB2
chr14	53620000	-	DDHD1
chr8	38082736	+	DDHD2
chr1	15943995	+	DDI2
chr12	57914300	-	DDIT3
chr10	74033678	+	DDIT4
chr6	110736765	-	DDO
chr1	20988000	-	DDOST
chr20	3185331	-	DDRGK1
chr22	24322660	-	DDT
chr2	15731302	+	DDX1
chr11	108535752	+	DDX10
chr12	31226779	+	DDX11
chr12	31226781	-	DDX11-AS1
chr22	38903665	-	DDX17
chr2	118572226	+	DDX18
chr16	70380732	+	DDX19A
chr16	70323566	+	DDX19B
chr1	112297867	+	DDX20
chr10	70715884	+	DDX21
chr12	49246625	-	DDX23
chr14	94547591	-	DDX24
chrX	134654584	+	DDX26B
chr20	47835884	+	DDX27
chr16	68057770	-	DDX28
chr9	135545788	-	DDX31
chr19	14530192	-	DDX39A
chr6	31510225	-	DDX39B
chrX	41192651	+	DDX3X
chrY	15016019	+	DDX3Y
chr5	176944470	-	DDX41
chr17	61850963	+	DDX42
chr5	134094469	+	DDX46
chr12	12966250	+	DDX47
chr19	19030484	+	DDX49
chr17	62504317	-	DDX5
chr10	70661034	+	DDX50
chr12	132628880	-	DDX51
chr17	36003493	-	DDX52
chr12	113623284	-	DDX54
chr12	124086624	+	DDX55
chr7	44614650	-	DDX56
chr9	32526322	-	DDX58
chr1	200639097	-	DDX59
chr11	118661858	-	DDX6
chr4	169239958	-	DDX60
chr4	169458937	-	DDX60L
chr11	706715	-	DEAF1
chr8	91013633	+	DECR1
chr16	451826	+	DECR2
chr1	161102478	-	DEDD
chr19	42724292	-	DEDD2
chr6	35265595	+	DEF6
chr16	90014333	+	DEF8
chr1	224363458	+	DEGS1
chr14	100626500	-	DEGS2
chr6	18265054	-	DEK
chr9	126692431	-	DENND1A
chr1	197744826	-	DENND1B
chr19	6482568	-	DENND1C
chr1	111747157	-	DENND2D
chr8	142127377	+	DENND3
chr15	66084631	-	DENND4A
chr1	153919172	-	DENND4B
chr9	19230433	+	DENND4C
chr11	9286937	-	DENND5A
chr12	31744031	-	DENND5B
chr3	57678816	-	DENND6A
chr22	50765489	-	DENND6B
chr12	123237321	+	DENR
chr1	68962904	-	DEPDC1
chr5	59996017	-	DEPDC1B
chr12	100660857	-	DEPDC4
chr22	32149944	+	DEPDC5
chr11	33037410	+	DEPDC7
chr8	120885957	+	DEPTOR
chr12	16064106	+	DERA
chr8	124054663	-	DERL1
chr17	5390131	-	DERL2
chr22	24181315	-	DERL3
chr22	42017100	-	DESI1
chr1	244816237	+	DESI2
chr15	89089906	-	DET1
chr16	11036317	-	DEXI
chr1	10532583	-	DFFA
chr1	3773845	+	DFFB
chr9	117267730	-	DFNB31
chr8	145550573	-	DGAT1
chr22	19132197	-	DGCR14
chr22	19109967	-	DGCR2
chr22	18893541	+	DGCR6
chr22	20307603	-	DGCR6L
chr22	20067755	+	DGCR8
chr12	56321103	+	DGKA
chr2	234263153	+	DGKD
chr17	54911460	+	DGKE
chr3	186080026	-	DGKG
chr4	980683	-	DGKQ
chr11	46354455	+	DGKZ
chr2	74153953	+	DGUOK
chr2	74208568	-	DGUOK-AS1
chr1	55352891	-	DHCR24
chr11	71163914	-	DHCR7
chr1	26758773	+	DHDDS
chr5	79950802	-	DHFR
chr3	93782233	-	DHFRL1
chr16	72042487	+	DHODH
chr19	12792716	-	DHPS
chr14	24769039	-	DHRS1
chr17	34948228	+	DHRS11
chr13	52378293	-	DHRS12
chr17	27230089	-	DHRS13
chr1	12677737	-	DHRS3
chr14	24422795	+	DHRS4
chr14	24439148	+	DHRS4L2
chr14	60636574	-	DHRS7
chr17	21026677	+	DHRS7B
chr2	169921299	+	DHRS9
chrX	2420846	-	DHRSX
chr10	12110971	+	DHTKD1
chr4	24586173	-	DHX15
chr6	30640814	-	DHX16
chr5	54603550	-	DHX29
chr3	47844399	+	DHX30
chr10	127585005	-	DHX32
chr17	5372380	-	DHX33
chr19	47852538	+	DHX34
chr20	37590942	+	DHX35
chr3	154042286	-	DHX36
chr12	125473668	-	DHX37
chr16	72127461	+	DHX38
chr17	57642886	+	DHX40
chr2	39103075	-	DHX57
chr17	40264751	-	DHX58
chr17	41561233	+	DHX8
chr1	182808504	+	DHX9
chr12	122712081	-	DIABLO
chr5	140998622	-	DIAPH1
chrX	95939662	+	DIAPH2
chr13	60738121	-	DIAPH3
chr14	95624347	-	DICER1
chr14	95623982	+	DICER1-AS1
chr20	61569304	-	DIDO1
chr1	210001352	+	DIEXF
chr5	61699766	-	DIMT1
chr21	47878812	+	DIP2A
chr12	50898768	+	DIP2B
chr19	2721416	-	DIRAS1
chr3	122513642	+	DIRC2
chr13	73356234	-	DIS3
chr15	66585555	+	DIS3L
chr2	232825955	+	DIS3L2
chr1	231762561	+	DISC1
chr1	222988406	+	DISP1
chr11	111797868	+	DIXDC1
chrX	153991031	+	DKC1
chr19	11466062	+	DKFZP761J1410
chr10	54074056	+	DKK1
chr11	111895538	+	DLAT
chr8	13373167	-	DLC1
chr7	107531415	+	DLD
chr13	50656307	+	DLEU1
chr3	197026171	-	DLG1
chrX	69664711	+	DLG3
chr17	7123021	-	DLG4
chr18	3593730	+	DLGAP1-AS1
chr1	35395186	-	DLGAP3
chr20	34894258	+	DLGAP4
chr14	55658396	-	DLGAP5
chr14	101192042	+	DLK1
chr6	170599561	-	DLL1
chr19	39989535	+	DLL3
chr14	75348594	+	DLST
chr1	44679127	+	DMAP1
chr22	38966291	-	DMC1
chr19	36004560	-	DMKN
chr7	86781677	+	DMTF1
chr8	21906506	+	DMTN
chr5	118373467	+	DMXL1
chr15	51915030	-	DMXL2
chr10	70231879	-	DNA2
chr14	50101948	-	DNAAF2
chr19	55678090	-	DNAAF3
chr3	52350335	+	DNAH1
chr1	225083964	+	DNAH14
chr9	33025209	+	DNAJA1
chr16	47007699	-	DNAJA2
chr16	4475806	+	DNAJA3
chr15	78556428	+	DNAJA4
chr19	14640582	-	DNAJB1
chr3	186285192	+	DNAJB11
chr10	74114988	-	DNAJB12
chr4	100867883	-	DNAJB14
chr2	220143989	+	DNAJB2
chr1	78444859	+	DNAJB4
chr9	34989638	+	DNAJB5
chr7	157128075	+	DNAJB6
chr7	108210012	+	DNAJB9
chr10	22292698	-	DNAJC1
chr2	183580999	+	DNAJC10
chr1	6761984	-	DNAJC11
chr10	69597924	-	DNAJC12
chr3	132136370	+	DNAJC13
chr12	56224608	-	DNAJC14
chr13	43597339	+	DNAJC15
chr1	15853308	+	DNAJC16
chr15	41099675	-	DNAJC17
chr5	138780180	-	DNAJC18
chr3	180707562	-	DNAJC19
chr7	102985320	-	DNAJC2
chr5	34929698	+	DNAJC21
chr11	31391387	+	DNAJC24
chr9	114393632	+	DNAJC25
chr2	25194963	-	DNAJC27
chr2	25194259	+	DNAJC27-AS1
chr13	96329393	+	DNAJC3
chr13	96329179	-	DNAJC3-AS1
chr7	73097783	-	DNAJC30
chr11	63997750	+	DNAJC4
chr20	62526518	+	DNAJC5
chr1	65713902	+	DNAJC6
chr17	40173394	-	DNAJC7
chr1	28559536	-	DNAJC8
chr10	75008620	-	DNAJC9
chr10	75007118	+	DNAJC9-AS1
chr14	74111578	+	DNAL1
chr22	39190203	-	DNAL4
chr16	3661729	+	DNASE1
chrX	153640449	-	DNASE1L1
chr3	58200424	-	DNASE1L3
chr19	12992282	-	DNASE2
chr5	140053171	-	DND1
chr9	139258241	-	DNLZ
chr9	130965658	+	DNM1
chr12	32832134	+	DNM1L
chr19	10828755	+	DNM2
chr1	171810621	+	DNM3
chr10	101769676	-	DNMBP
chr19	10341962	-	DNMT1
chr2	25565459	-	DNMT3A
chr20	31350191	+	DNMT3B
chr2	220264744	-	DNPEP
chr6	43197222	-	DNPH1
chr10	98064085	+	DNTT
chr20	44420576	+	DNTTIP1
chr1	94345474	-	DNTTIP2
chr10	128593978	+	DOCK1
chr2	225907162	-	DOCK10
chrX	117629861	+	DOCK11
chr5	169064251	+	DOCK2
chr8	25042238	+	DOCK5
chr1	63153969	-	DOCK7
chr9	214854	+	DOCK8
chr19	3500938	-	DOHH
chr2	74776153	+	DOK1
chr8	21771371	-	DOK2
chr5	176938275	-	DOK3
chr16	57521239	-	DOK4
chr9	131709898	-	DOLK
chr9	131843379	+	DOLPP1
chr21	34961014	-	DONSON
chr6	83777385	+	DOPEY1
chr21	37529080	+	DOPEY2
chr19	2164148	+	DOT1L
chr11	118979041	-	DPAGT1
chr10	103330317	+	DPCD
chr16	68034489	-	DPEP2
chr16	68014732	-	DPEP3
chr19	38720354	-	DPF1
chr11	65101225	+	DPF2
chr1	44435672	+	DPH2
chr3	16306479	-	DPH3
chr1	101491644	-	DPH5
chr15	35838394	-	DPH6
chr9	140473387	-	DPH7
chr20	49575092	-	DPM1
chr9	130700763	-	DPM2
chr1	155113071	-	DPM3
chr11	66247484	+	DPP3
chr9	140009629	-	DPP7
chr15	65810042	-	DPP8
chr19	4724685	-	DPP9
chr3	109056419	-	DPPA4
chr7	35077883	-	DPY19L1
chr12	64062719	-	DPY19L2
chr19	32896449	+	DPY19L3
chr8	95731931	+	DPY19L4
chr2	32264881	-	DPY30
chr1	98386605	-	DPYD
chr8	26371791	+	DPYSL2
chr5	146889619	-	DPYSL3
chr1	93811445	+	DR1
chr12	102271129	+	DRAM1
chr1	111682838	-	DRAM2
chr11	65686728	+	DRAP1
chr22	31795509	+	DRG1
chr17	17991200	+	DRG2
chr5	31532303	-	DROSHA
chr8	120868250	-	DSCC1
chr21	38640262	-	DSCR3
chr6	116575336	+	DSE
chr18	65184217	-	DSEL
chr18	29078006	+	DSG2
chr20	35402221	-	DSN1
chr6	56819426	-	DST
chr20	17550508	+	DSTN
chr1	205180727	-	DSTYK
chr20	18568537	+	DTD1
chr14	31926716	-	DTD2
chr1	212208919	+	DTL
chr2	25896503	-	DTNB
chr6	15663289	-	DTNBP1
chr15	49913177	+	DTWD1
chr5	118324240	-	DTWD2
chr7	76090993	+	DTX2
chr12	57998405	+	DTX3
chr3	122283085	+	DTX3L
chr2	242626406	-	DTYMK
chr15	45422131	+	DUOX1
chr17	80023763	-	DUS1L
chr16	68021649	+	DUS2
chr19	5791249	-	DUS3L
chr7	107203929	+	DUS4L
chr5	172198198	-	DUSP1
chr1	221915518	-	DUSP10
chr2	74007284	-	DUSP11
chr1	161719548	+	DUSP12
chr17	35849937	+	DUSP14
chr20	30458550	-	DUSP15
chr22	31063877	-	DUSP18
chr2	183943287	+	DUSP19
chr2	96811179	-	DUSP2
chr6	291630	+	DUSP22
chr1	159750722	+	DUSP23
chr2	241499471	+	DUSP28
chr17	41856356	-	DUSP3
chr8	29208185	-	DUSP4
chr10	112257596	+	DUSP5
chr12	89747048	-	DUSP6
chr3	52090566	-	DUSP7
chr15	48623208	+	DUT
chr1	1284730	-	DVL1
chr17	7137864	-	DVL2
chr3	183873176	+	DVL3
chr6	31940069	-	DXO
chr18	46987717	-	DYM
chr14	102430865	+	DYNC1H1
chr2	172543919	+	DYNC1I2
chr3	32612366	-	DYNC1LI1
chr16	66785701	-	DYNC1LI2
chr11	102980160	+	DYNC2H1
chr2	44001178	+	DYNC2LI1
chr12	120907653	+	DYNLL1
chr12	120933743	-	DYNLL1-AS1
chr17	56160776	+	DYNLL2
chr20	33104214	+	DYNLRB1
chr16	80574631	+	DYNLRB2
chr6	159065771	-	DYNLT1
chrX	37706890	-	DYNLT3
chr21	38738092	+	DYRK1A
chr19	40324841	-	DYRK1B
chr12	68042118	+	DYRK2
chr1	206808881	+	DYRK3
chr12	4671370	+	DYRK4
chr2	207583120	-	DYTN
chr15	55800432	-	DYX1C1
chr20	18447925	-	DZANK1
chr3	108308529	+	DZIP3
chr20	32274210	-	E2F1
chr1	23857712	-	E2F2
chr6	20402398	+	E2F3
chr16	67226072	+	E2F4
chr8	86089460	+	E2F5
chr2	11606297	-	E2F6
chr11	19263167	-	E2F8
chr16	2273567	+	E4F1
chr3	15468862	+	EAF1
chr3	121554030	+	EAF2
chr14	35008916	-	EAPP
chr16	23569052	-	EARS2
chr8	110551940	+	EBAG9
chr3	73110810	+	EBLN2
chr1	43736607	-	EBNA1BP2
chrX	48379546	+	EBP
chr13	50265611	-	EBPL
chr10	74928813	-	ECD
chr1	21671997	-	ECE1
chr3	183967438	+	ECE2
chr19	39322645	-	ECH1
chr6	127664754	-	ECHDC1
chr1	53392884	-	ECHDC2
chr10	11784365	+	ECHDC3
chr10	135187193	-	ECHS1
chr16	2302301	-	ECI1
chr6	4135831	-	ECI2
chr1	150480538	+	ECM1
chr19	11639989	-	ECSIT
chr3	172468472	+	ECT2
chr1	236511562	+	EDARADD
chr15	74988633	-	EDC3
chr3	5229331	+	EDEM1
chr20	33865928	-	EDEM2
chr1	184724047	-	EDEM3
chr9	139760738	-	EDF1
chr10	127408084	+	EDRF1
chr12	93323107	-	EEA1
chr11	85955586	+	EED
chr6	74233520	-	EEF1A1
chr2	207024309	+	EEF1B2
chr8	144681711	-	EEF1D
chr6	8102811	-	EEF1E1
chr11	62342401	-	EEF1G
chr19	3985467	-	EEF2
chr16	22217603	+	EEF2K
chr3	127872297	+	EEFSEC
chr7	36192758	+	EEPD1
chr14	90421121	-	EFCAB11
chr17	45400656	+	EFCAB13
chr1	47184824	-	EFCAB14
chr1	245133007	+	EFCAB2
chr11	826144	+	EFCAB4A
chr12	3873985	-	EFCAB4B
chr1	63989043	+	EFCAB7
chr3	128720472	+	EFCC1
chr11	65641063	-	EFEMP2
chr3	19988517	-	EFHB
chr6	52285106	+	EFHC1
chrX	44202918	-	EFHC2
chr1	15736391	+	EFHD2
chr1	155099936	+	EFNA1
chr1	155036224	+	EFNA3
chr1	155036207	+	EFNA4
chrX	68048840	+	EFNB1
chr13	107187462	-	EFNB2
chr8	132916335	+	EFR3A
chr15	82555104	-	EFTUD1
chr17	42977030	-	EFTUD2
chr9	139553308	+	EGFL7
chr1	231560790	-	EGLN1
chr19	41304901	+	EGLN2
chr14	34931980	-	EGLN3
chr5	137801179	+	EGR1
chr2	62900986	+	EHBP1
chr11	65343509	+	EHBP1L1
chr11	64655768	-	EHD1
chr19	48216600	+	EHD2
chr2	31456880	+	EHD3
chr15	42264776	-	EHD4
chr3	184999778	-	EHHADH
chr9	140513444	+	EHMT1
chr6	31865464	-	EHMT2
chr11	125439112	+	EI24
chr15	49170083	+	EID1
chr19	40030870	-	EID2
chr19	40023494	-	EID2B
chr12	104697517	+	EID3
chr17	39845137	+	EIF1
chr11	65769647	-	EIF1AD
chrX	20159962	-	EIF1AX
chrY	22737611	+	EIF1AY
chr3	40351175	+	EIF1B
chr3	150264465	+	EIF2A
chr7	6098861	-	EIF2AK1
chr2	37384208	-	EIF2AK2
chr2	88927094	-	EIF2AK3
chr15	40226347	+	EIF2AK4
chr12	124118313	-	EIF2B1
chr14	75469614	+	EIF2B2
chr1	45452282	-	EIF2B3
chr2	27593353	-	EIF2B4
chr3	183852826	+	EIF2B5
chr1	206785904	-	EIF2D
chr14	67826714	+	EIF2S1
chr20	32700138	-	EIF2S2
chrX	24072833	+	EIF2S3
chr10	120840316	-	EIF3A
chr7	2393721	+	EIF3B
chr16	28699879	+	EIF3C
chr16	28415200	-	EIF3CL
chr22	36925483	-	EIF3D
chr8	109447562	-	EIF3E
chr11	7991798	+	EIF3F
chr19	10230596	-	EIF3G
chr8	117779164	-	EIF3H
chr1	32687529	+	EIF3I
chr15	44829255	+	EIF3J
chr15	44829121	-	EIF3J-AS1
chr19	39109735	+	EIF3K
chr22	38244875	+	EIF3L
chr11	32605344	+	EIF3M
chr17	7476024	+	EIF4A1
chr3	186500994	+	EIF4A2
chr17	78120982	-	EIF4A3
chr12	53399942	+	EIF4B
chr4	99851788	-	EIF4E
chr2	233414762	+	EIF4E2
chr3	71803924	-	EIF4E3
chr8	37887859	+	EIF4EBP1
chr10	72164135	+	EIF4EBP2
chr22	31892094	-	EIF4ENIF1
chr3	184032283	+	EIF4G1
chr11	10830657	-	EIF4G2
chr1	21503377	-	EIF4G3
chr7	73588575	+	EIF4H
chr14	103799881	+	EIF5
chr17	7210318	+	EIF5A
chr3	170626482	-	EIF5A2
chr10	81272357	+	EIF5AL1
chr2	99953816	+	EIF5B
chr20	33872788	-	EIF6
chr18	48494361	+	ELAC1
chr17	12921504	-	ELAC2
chr19	851014	+	ELANE
chr19	8070543	-	ELAVL1
chr1	50513686	+	ELAVL4
chr13	41635576	-	ELF1
chr4	140098372	-	ELF2
chrX	129244691	-	ELF4
chrX	47510003	-	ELK1
chr12	96588160	+	ELK3
chr1	205601090	-	ELK4
chr19	18632937	-	ELL
chr5	95297775	-	ELL2
chr7	37488852	-	ELMO1
chr20	45061704	-	ELMO2
chr4	141445312	+	ELMOD2
chr2	85581517	+	ELMOD3
chr14	74256988	-	ELMSAN1
chr7	73442119	+	ELN
chr19	11670051	-	ELOF1
chr1	43833696	-	ELOVL1
chr6	53213947	-	ELOVL5
chr4	111120355	-	ELOVL6
chr5	60140216	-	ELOVL7
chr18	33709407	+	ELP2
chr8	27947190	+	ELP3
chr11	31531297	+	ELP4
chr17	7154735	+	ELP5
chr3	47555251	-	ELP6
chr5	49739082	-	EMB
chr1	19578046	-	EMC1
chr19	50979657	+	EMC10
chr8	109455830	+	EMC2
chr3	10052800	-	EMC3
chr15	34517200	+	EMC4
chr17	3572109	+	EMC6
chr15	34394149	-	EMC7
chr16	85833214	-	EMC8
chr14	24610797	-	EMC9
chr4	101801283	-	EMCN
chrX	153607557	+	EMD
chr17	48450581	+	EME1
chr16	1823208	+	EME2
chr12	7072408	+	EMG1
chr22	29601840	+	EMID1
chr2	27301435	+	EMILIN1
chr18	2847028	+	EMILIN2
chr19	46148887	-	EML2
chr11	62380237	-	EML3
chr2	42396490	+	EML4
chr12	13349650	+	EMP1
chr19	48824766	+	EMP3
chr19	6887577	+	EMR1
chr19	14889353	-	EMR2
chr5	73937249	-	ENC1
chr11	94822974	+	ENDOD1
chr9	131580753	+	ENDOG
chr17	78388965	+	ENDOV
chr9	130617035	-	ENG
chr17	77071021	+	ENGASE
chr9	34523039	-	ENHO
chr16	67701168	-	ENKD1
chr1	8939308	-	ENO1
chr1	8938894	+	ENO1-AS1
chr12	7022909	+	ENO2
chr17	4851387	+	ENO3
chr4	83351715	+	ENOPH1
chr18	712676	-	ENOSF1
chrX	130037208	-	ENOX2
chr8	120685693	-	ENPP2
chr6	46097730	+	ENPP4
chr6	46138708	-	ENPP5
chr1	150602088	-	ENSA
chr17	79212891	-	ENTHD2
chr10	97471536	+	ENTPD1
chr10	97849995	-	ENTPD1-AS1
chr3	40494820	-	ENTPD3-AS1
chr8	23315208	-	ENTPD4
chr14	74486102	-	ENTPD5
chr20	25176329	+	ENTPD6
chr10	101419263	+	ENTPD7
chr8	110346553	+	ENY2
chr3	69063112	-	EOGT
chr22	41487790	+	EP300
chr12	132434508	+	EP400
chr12	132568828	+	EP400NL
chr1	29213603	+	EPB41
chr6	131384462	-	EPB41L2
chr18	5630699	-	EPB41L3
chr5	111496223	+	EPB41L4A-AS1
chr15	43513481	-	EPB42
chr10	32667726	-	EPC1
chr2	149402009	+	EPC2
chr2	47572297	+	EPCAM
chr7	37723446	+	EPDR1
chr18	43547240	-	EPG5
chr7	143104906	+	EPHA1-AS1
chr7	100425121	-	EPHB4
chr7	142552792	+	EPHB6
chr1	225997794	+	EPHX1
chr8	27348296	+	EPHX2
chr6	146057160	-	EPM2A
chr3	37034795	-	EPM2AIP1
chr19	56186592	+	EPN1
chr17	19118928	+	EPN2
chr19	11495018	-	EPOR
chr1	220220000	-	EPRS
chr1	51985000	-	EPS15
chr19	16582896	-	EPS15L1
chr19	55583388	+	EPS8L1
chr11	694438	+	EPS8L2
chr13	43566407	-	EPSTI1
chr2	26531415	+	EPT1
chr17	27181956	+	ERAL1
chr5	96143803	-	ERAP1
chr5	96211643	+	ERAP2
chr5	65222303	+	ERBB2IP
chr12	1099675	+	ERC1
chr19	45982086	-	ERCC1
chr19	45874176	-	ERCC2
chr2	128051752	-	ERCC3
chr16	14014014	+	ERCC4
chr13	103497194	+	ERCC5
chr10	50747584	-	ERCC6
chrX	71458897	-	ERCC6L
chr9	98637983	+	ERCC6L2
chr5	60240900	-	ERCC8
chr4	75230860	+	EREG
chr19	42759309	-	ERF
chr21	40033704	-	ERG
chr5	172261278	+	ERGIC1
chr12	29534122	-	ERGIC2
chr20	34129770	+	ERGIC3
chr14	69865344	-	ERH
chr8	8859657	+	ERI1
chr16	20911671	-	ERI2
chr1	44820932	-	ERI3
chr8	688106	-	ERICH1
chr2	54014181	+	ERLEC1
chr10	101948091	-	ERLIN1
chr8	37594117	+	ERLIN2
chr1	43282795	+	ERMAP
chr6	170151718	+	ERMARD
chr9	5833117	-	ERMP1
chr17	62208179	-	ERN1
chr14	53162618	-	ERO1L
chr1	236445319	-	ERO1LB
chr12	15092016	-	ERP27
chr12	112451120	+	ERP29
chr9	102861322	-	ERP44
chr7	64467121	-	ERV3-1
chr11	124632186	-	ESAM
chr18	19180845	-	ESCO1
chr8	27629466	+	ESCO2
chr13	47371367	-	ESD
chr20	13765532	-	ESF1
chr11	64073044	+	ESRRA
chr12	56512034	+	ESYT1
chr7	158622944	-	ESYT2
chr2	67624451	+	ETAA1
chr5	137878989	-	ETF1
chr15	76603813	-	ETFA
chr19	51869672	-	ETFB
chr4	159593277	+	ETFDH
chr19	44031396	-	ETHE1
chr12	22778009	+	ETNK1
chr1	204121307	-	ETNK2
chr11	128457453	-	ETS1
chr21	40177231	+	ETS2
chr19	36132647	+	ETV2
chr1	157108266	-	ETV3
chr3	185828107	-	ETV5
chr12	11802788	+	ETV6
chr1	36789755	-	EVA1B
chr21	33784314	+	EVA1C
chr17	29648902	-	EVI2A
chr17	29641130	-	EVI2B
chr1	93257961	-	EVI5
chr19	7895119	+	EVI5L
chr14	100437786	+	EVL
chr22	29663998	+	EWSR1
chr14	69658228	+	EXD2
chr9	140317714	-	EXD3
chr1	242011269	+	EXO1
chr1	40974413	+	EXO5
chr4	56719782	+	EXOC1
chr6	693117	-	EXOC2
chr5	443273	+	EXOC3
chr7	132937829	+	EXOC4
chr14	57735726	-	EXOC5
chr10	94590935	+	EXOC6
chr2	73053170	-	EXOC6B
chr17	74117657	-	EXOC7
chr1	231473598	-	EXOC8
chr3	38537618	+	EXOG
chr10	99205774	-	EXOSC1
chr1	11159938	-	EXOSC10
chr9	133569108	+	EXOSC2
chr9	37801434	-	EXOSC3
chr8	145133529	+	EXOSC4
chr19	41903384	-	EXOSC5
chr16	70285833	-	EXOSC6
chr3	45016733	+	EXOSC7
chr13	37572953	+	EXOSC8
chr4	122722472	+	EXOSC9
chr11	108464465	-	EXPH5
chr8	119124092	-	EXT1
chr11	44117099	+	EXT2
chr1	101361554	-	EXTL2
chr8	28457986	+	EXTL3
chr1	28415207	-	EYA3
chr17	40897071	-	EZH1
chr7	148581413	-	EZH2
chr6	159240444	-	EZR
chr1	160991138	-	F11R
chr5	176836577	-	F12
chr6	6321246	-	F13A1
chr5	76011868	+	F2R
chr5	76114758	+	F2RL1
chrX	154255215	-	F8
chrX	154114635	+	F8A1
chr1	46859937	+	FAAH
chr8	82192598	+	FABP5
chr11	70049269	+	FADD
chr11	61596790	-	FADS1
chr11	61560452	+	FADS2
chr11	61659523	-	FADS3
chr1	51425935	-	FAF1
chr5	175874629	+	FAF2
chr15	80444832	+	FAH
chr16	1876968	+	FAHD1
chr2	96068469	+	FAHD2A
chr2	97760619	-	FAHD2B
chr3	138327448	+	FAIM
chr1	207096592	-	FAIM3
chr17	295730	-	FAM101B
chr9	130742792	-	FAM102A
chr1	109102711	+	FAM102B
chr15	83654959	+	FAM103A1
chr17	71232892	-	FAM104A
chrX	55187743	-	FAM104B
chr5	14581884	+	FAM105A
chr5	14664773	+	FAM105B
chr10	14816896	-	FAM107B
chr12	111806925	-	FAM109A
chr22	42470255	+	FAM109B
chr20	814358	+	FAM110A
chr8	58907068	+	FAM110B
chr11	58910221	+	FAM111A
chr11	58874658	+	FAM111B
chr4	38869298	+	FAM114A1
chr5	153418496	-	FAM114A2
chr7	143599291	-	FAM115A
chr17	47866542	-	FAM117A
chr2	203499901	+	FAM117B
chr22	45704849	+	FAM118A
chr11	126081309	+	FAM118B
chr9	96214004	+	FAM120A
chr9	96215874	-	FAM120AOS
chr6	170599791	+	FAM120B
chrX	54209714	-	FAM120C
chr9	71394964	+	FAM122A
chrX	133931262	-	FAM122B
chrX	133930819	+	FAM122C
chr2	225266802	-	FAM124B
chr7	23053749	-	FAM126A
chr2	201936394	-	FAM126B
chrX	134166333	+	FAM127A
chrX	134186226	-	FAM127B
chrX	134156559	-	FAM127C
chr1	184943682	-	FAM129A
chr9	130341268	-	FAM129B
chr19	17634110	+	FAM129C
chr3	184053714	+	FAM131A
chrX	92929012	+	FAM133A
chr7	92219708	-	FAM133B
chr2	220040947	+	FAM134A
chr5	16617167	-	FAM134B
chr17	40762641	-	FAM134C
chr6	71122644	+	FAM135A
chr2	70529222	-	FAM136A
chr4	90032549	-	FAM13A
chr5	137387650	-	FAM13B
chr10	74927924	+	FAM149B1
chr15	82555151	+	FAM154B
chr1	53099016	+	FAM159A
chr11	6255941	-	FAM160A2
chr10	116581503	+	FAM160B1
chr8	21946670	+	FAM160B2
chr2	62081278	-	FAM161A
chr14	74417117	-	FAM161B
chr3	122103023	+	FAM162A
chr11	73309234	-	FAM168A
